,review,cleaned_review,polarity
398,"The media could not be loaded.
                




   Purchase this during Amazon sale for my room and it’s an excellent TV. Have been using it for more than a month now and there have been not any issues such.Pros:1. Amazing clarity2. Amazing sound for a small room3. Chrome cast or casting works neatly4. All the apps work extremely fine.5. The Bluetooth remote is extremely good and there is a knack to use this - it gets switched off due to inactivity so if you want to quickly turn on your TV you’ll have to press on the power on button twice with a gap of 3 to 4 seconds in between.Cons:1. There is a lag while starting the TV and some apps.2. Voice recognition take some time.Lags do happen because you’re paying not a big price for a TV like this which is feature loaded so I feel this is worth the Buy!",medium could loaded purchase amazon sale room excellent tv using month issue suchpros1 amazing clarity2 amazing sound small room3 chrome cast casting work neatly4 apps work extremely fine5 bluetooth remote extremely good knack use get switched due inactivity want quickly turn tv youll press power button twice gap 3 4 second betweencons1 lag starting tv apps2 voice recognition take timelags happen youre paying big price tv like feature loaded feel worth buy,0.2380952380952381
399,Picture quality is bad may be some defect,picture quality bad may defect,-0.6999999999999998
400,"This is an Android TV in budget. It's total value for money.. Not to best as compair with sony. But in this price the product is worth. Sound quality is not so good, but picture quality & smart features are very good.",android tv budget total value money best compair sony price product worth sound quality good picture quality smart feature good,0.4734693877551021
401,"Appears to be bad product and service. Within 9 months time my TV stopped working. Led panel stopped illuminating. Called many times for product service, technition came but no solution or response. Again made service request but since 30 days nobody is attending my complaint. Poor service from Amazon and one plus despite the product is under warranty??.",appears bad product service within 9 month time tv stopped working led panel stopped illuminating called many time product service technition came solution response made service request since 30 day nobody attending complaint poor service amazon one plus despite product warranty,-0.22499999999999998
402,"Premium look awesome picture quality,Unable to connect echo dot 3 😔Remote is also looking nice but main thing is that processing speed is slow.Sometimes Sony LIV and Zee5 app stuck.Rest given Chromecast and mobile share for OnePlus is nice facilities.Guys sound quality is not upto the mark.Rest in this price this okay.",premium look awesome picture qualityunable connect echo dot 3 remote also looking nice main thing processing speed slowsometimes sony liv zee5 app stuckrest given chromecast mobile share oneplus nice facilitiesguys sound quality upto markrest price okay,0.4523809523809524
403,Good,good,0.7
404,"The offer, features, looks and price of the OnePlus Tv is so tempting you simply can't resist buying. But once you buy it after a month the problems start it won't switch on easily or will switch off like an app shuts down on your phone. It's difficult to get your money back as obviously you can't exchange it for another brand.",offer feature look price oneplus tv tempting simply cant resist buying buy month problem start wont switch easily switch like app shuts phone difficult get money back obviously cant exchange another brand,-0.01333333333333333
405,"The media could not be loaded.
                




   Delivery speed was great.Poor is an understatement for the quality of the product.It is slow, hangs every 5 mins, only way to get around it is to switch off and reboot, speakers are pretty average.Above all, watch the attached video. The video gets stuck and a cracking noise plays !! Reported and scheduled a return within 2 hours from the time of delivery.After using onplus phone, I was extremely impressed and ordered the tv based on my experience. After reading all the reviews here, I feel Onplus should simply take this product off the shelves if they care about their brand value.6th May : return scheduled on 4th May. No news yet on the pickup. :(Money will be refunded only after they receive the product.8th May : i called and Amazon promised to initiate ""advance refund"" if the product is not collected within 72 hours.12th May : I called Amazon customer service is now saying that they cannot process ""advance refund"" until they recieve the product.This is un-ethical customer service from Amazon. They lie to the customers.",medium could loaded delivery speed greatpoor understatement quality productit slow hang every 5 min way get around switch reboot speaker pretty averageabove watch attached video video get stuck cracking noise play reported scheduled return within 2 hour time deliveryafter using onplus phone extremely impressed ordered tv based experience reading review feel onplus simply take product shelf care brand value6th may return scheduled 4th may news yet pickup money refunded receive product8th may called amazon promised initiate advance refund product collected within 72 hours12th may called amazon customer service saying cannot process advance refund recieve productthis unethical customer service amazon lie customer,0.2375
406,Display gone within one month. Begging service engineer since a week after raising a request in Oneplus Service portal.I know it's service teams negligence but problem is Oneplus is least bothered to resolve customer issues.,display gone within one month begging service engineer since week raising request oneplus service portali know service team negligence problem oneplus least bothered resolve customer issue,-0.3
407,"I have purchased the TV along with echo dot 4th generation. I was trying to add oneplus skill in Alex but TV was not getting discovered. I have called to oneplus support for the assistance but got mind blowing answer saying that due to some technical issue they have stopped the Alexa support and may be released in coming updated.Amazon and oneplus both are fooling the customers by selling the incompatibility device with wrong advertisement.After the issue with alexa, i have observed one more issue. I was not able to use internet even after my internet was working good. after going through multiple blogs, i found that there is some date and time issue.I have again raised the complaint with oneplus support. Engineer visited and made factory reset and left.I have called engineer, the issue is not resolved. The engineer has closed the service request saying that there is a problem with motherboard please raise the request again.I have raised again with engineers feedback and support team has said that they have escalated the issue to manager and will receive the call back in 24-48 Hrs, I have waited for 1 Week and again called up, same thing they said you will receive the call back in 24-48 Hrs and this time i have waited around  2 Weeks and called to support for status surprisingly they have closed the issue without resolution. asked the support person with what comment they have closed but he was hiding something and said that i don't have access. again new issue request raised again.In short, Please don't buy One plus TV's and don't fall for wrong advertisements of Amazon and One plus. These people are making the customers fools with name of brandRegards,Mahender",purchased tv along echo dot 4th generation trying add oneplus skill alex tv getting discovered called oneplus support assistance got mind blowing answer saying due technical issue stopped alexa support may released coming updatedamazon oneplus fooling customer selling incompatibility device wrong advertisementafter issue alexa observed one issue able use internet even internet working good going multiple blog found date time issuei raised complaint oneplus support engineer visited made factory reset lefti called engineer issue resolved engineer closed service request saying problem motherboard please raise request againi raised engineer feedback support team said escalated issue manager receive call back 2448 hr waited 1 week called thing said receive call back 2448 hr time waited around 2 week called support status surprisingly closed issue without resolution asked support person comment closed hiding something said dont access new issue request raised againin short please dont buy one plus tv dont fall wrong advertisement amazon one plus people making customer fool name brandregardsmahender,-0.025909090909090913
408,"Even if you don't budgeted for OnePlus TV if your price is 2-5k different, kindly go for this picture clarity and sound system is good. Great experience after lot if study and physical comparison in the showrooms. Has concluded in OnePlus. If you ask me 32 or 43, I'll say 43 is the best. Installation done as per your request. Using the TV 4th month",even dont budgeted oneplus tv price 25k different kindly go picture clarity sound system good great experience lot study physical comparison showroom concluded oneplus ask 32 43 ill say 43 best installation done per request using tv 4th month,0.375
409,"Faulty product. Picture quality of tv is primary requirement which is quite bad. As the angle of viewing slightly changed, colour got faded. Technician comes with predetermined mindset. Doesn't want to understand issue. By default product is Faulty. Replaced once but quality of picture is still faded. Thanks to Amazon that item returned and process for refund.",faulty product picture quality tv primary requirement quite bad angle viewing slightly changed colour got faded technician come predetermined mindset doesnt want understand issue default product faulty replaced quality picture still faded thanks amazon item returned process refund,-0.06666666666666661
410,"Never experienced like this from OnePlus Product earlier as i am fan and mad about the brand.but this product proved that oneplus is also doing the same gimmicks like others, slowly loosing their never settle tag.1. worst packaging damaged box, completely wet on wet2. TV has a lag will not response to the remote and even crashes and freezes sometime3. light bleed from the frame4. dark patches on the screen5. if your ceiling fan is running, forget about the TV output sound, worst output hard to hear.6. worst Amazon customer service no technical knowledge and always demand for pictures and disconnect the call.Amazon declined to replace and offered refund of 21150/- as against 23k which I paid for the TV after waiting for 45days and even brought pre book deal from Acko and cashback and alexa, customer service simply says product is not available for replacement cancel and take refund of 21150. never thought of writing a negative feedback on Oneplus, brand is loosing its value, I will strongly say Worst product from Oneplus and worst service from Amazon.",never experienced like oneplus product earlier fan mad brandbut product proved oneplus also gimmick like others slowly loosing never settle tag1 worst packaging damaged box completely wet wet2 tv lag response remote even crash freeze sometime3 light bleed frame4 dark patch screen5 ceiling fan running forget tv output sound worst output hard hear6 worst amazon customer service technical knowledge always demand picture disconnect callamazon declined replace offered refund 21150 23k paid tv waiting 45days even brought pre book deal acko cashback alexa customer service simply say product available replacement cancel take refund 21150 never thought writing negative feedback oneplus brand loosing value strongly say worst product oneplus worst service amazon,-0.28166666666666673
411,"Amazon delivery very fast. Received next day but installation is cumbersome. The technician neither called me or came for installation on the scheduled day. When I called him, he will send someone for installation. I am watching the TV on table stand. Only drawback of the product is lag in every step. Picture quality is marvelous but sound quality is not clear and upto the mark. Considering the cost, the product is perfect.",amazon delivery fast received next day installation cumbersome technician neither called came installation scheduled day called send someone installation watching tv table stand drawback product lag every step picture quality marvelous sound quality clear upto mark considering cost product perfect,0.45
412,"After reviewed 1month I'm sharing this details , first impression is Voice recognise is working very quickly , and software updates got 1 time when time of unboxing Only, very light weight and good sound speakers , Wi-Fi receives good Singals strength , and very fastly moving through remote operates , android OS is not bad , Using OnePlus android app manage easily TV , Completely Awesome this Product .Cons:Using bluetooth headphone 🎧 connected to TV , sound is not good and something noise happening",reviewed 1month im sharing detail first impression voice recognise working quickly software update got 1 time time unboxing light weight good sound speaker wifi receives good singals strength fastly moving remote operates android o bad using oneplus android app manage easily tv completely awesome product consusing bluetooth headphone connected tv sound good something noise happening,0.35694444444444445
413,"I'm a big fan of OnePlus products and I was so happy when they announced the 32"" TV Y series. I pre ordered it on the first day itself. But later I've realised that it was the biggest mistake. The OnePlus trademark of quality doesn't applicable on the this Y-Series. It feels like they have just put OnePlus logo on some cheap quality TV. I'm getting regular issues with the TV. If I claim for service the person comes and resets the TV and says everything it good and after 3-4 days same issue happens. 1st Issue: The screen went blank and only audio came without video. 2nd Issue: Video stuck and audio continues and remote doesn't work. 3rd Issue: Sometimes Remote doesn't work. 4th: There is some little gap in between the outside panel and the screen and when I showed it to the service person he says it is normal due to sensors present that gap is visible.but there is no sensor present in the middle. 5th: User interface sucks. 6th: Bluetooth connectivity issue. Multiple times I reported and the service person comes and resets the TV and leave.  7th: Connectivity b/w TV and remote is the worst. All the time the TV sucks. Do not go for it. If you want a 32"" TV in the budget go for MI or RealMe. OnePlus Y series is worst in the entire OnePlus lineup.",im big fan oneplus product happy announced 32 tv series pre ordered first day later ive realised biggest mistake oneplus trademark quality doesnt applicable yseries feel like put oneplus logo cheap quality tv im getting regular issue tv claim service person come reset tv say everything good 34 day issue happens 1st issue screen went blank audio came without video 2nd issue video stuck audio continues remote doesnt work 3rd issue sometimes remote doesnt work 4th little gap outside panel screen showed service person say normal due sensor present gap visiblebut sensor present middle 5th user interface suck 6th bluetooth connectivity issue multiple time reported service person come reset tv leave 7th connectivity bw tv remote worst time tv suck go want 32 tv budget go mi realme oneplus series worst entire oneplus lineup,-0.013020833333333334
414,Picture quality is not good black is like brown and sound quality is very very poor I suggest you do not buy ☹️😞☹️😞,picture quality good black like brown sound quality poor suggest buy,0.13333333333333333
415,After installation and using one month I noticed that.there is a problem with the Android TV it's automatically turned off. Some time its hang no function is working. I have to restart again. If you're having a good budget then go ahead with the other brands this is my personal opinion but I find this TV is not reliable .,installation using one month noticed thatthere problem android tv automatically turned time hang function working restart youre good budget go ahead brand personal opinion find tv reliable,0.35
416,"Sir , i have buyed it last few days in starting four to five days its working perfectly and now its gonna blur video quality and not happy with this product if company has send their executive to check it so its good otherwise it not a good and there is no customer support from this product also...sir i m trying to cl again and again but there is not a good response from their side.please pay attention regarding this and resolve this problem as the earliest.",sir buyed last day starting four five day working perfectly gonna blur video quality happy product company send executive check good otherwise good customer support product alsosir trying cl good response sideplease pay attention regarding resolve problem earliest,0.5571428571428572
417,Screen problem (disappears automatically)Sound problem ( not cleared)WiFi connection ( connection gone automatically nd shows no connectivity )Picture quality ( suddenly shows  Black nd white pictures)I suggest don't buy it if u think it's one+ tv 😞 disappointed so much,screen problem disappears automaticallysound problem clearedwifi connection connection gone automatically nd show connectivity picture quality suddenly show black nd white picturesi suggest dont buy u think one tv disappointed much,-0.1433333333333333
418,"I brought this tv at the republic day sale and I regret taking this tv.Let me start with the good points about the tv- The sleek and Bazel less design.- User Interface is pretty good.Pain Points:- The installation experience has been pathetic and I in fact got it after a week of follow-up and complaint raising.- The tv is terribly slow - The booting of the TV takes a lot of time and Screen to Screen lag time is very high.- In the first week itself, The google assistant stopped working and I raised further complaints, the service guys then said that they will replace the remote but till now - No further response.- The colour and contrast combinations are pretty bad.",brought tv republic day sale regret taking tvlet start good point tv sleek bazel le design user interface pretty goodpain point installation experience pathetic fact got week followup complaint raising tv terribly slow booting tv take lot time screen screen lag time high first week google assistant stopped working raised complaint service guy said replace remote till response colour contrast combination pretty bad,-0.09909090909090908
419,"The media could not be loaded.
                




   Full waste of money. Requesting everyone please do not buy one plus company TV . After buy my tv within one month screen automatically damaged and it will repair by one plus next two months and there customer care executives are always give u a fake promise. Attachment video for your reference",medium could loaded full waste money requesting everyone please buy one plus company tv buy tv within one month screen automatically damaged repair one plus next two month customer care executive always give u fake promise attachment video reference,-0.08750000000000001
420,"For buyers please read.....if you have already bought 43 inch is the only best thing that you have got.Design: SplendidResolution: Youtube can't go above 1080pPerformance: Under fair not good. I dont get it 8k 9k mobiles get better config. why not TV. Another marketing gimmick.I love watching videos more in my laptop and thought getting TV will be a great time pass. Despite 1900 pix resolution, the youtube cant stream beyond 1080p. If you are looking for visual treat this is not it.",buyer please readif already bought 43 inch best thing gotdesign splendidresolution youtube cant go 1080pperformance fair good dont get 8k 9k mobile get better config tv another marketing gimmicki love watching video laptop thought getting tv great time pas despite 1900 pix resolution youtube cant stream beyond 1080p looking visual treat,0.6
421,"TVs reception from remote is awfull, half the time I am trying to change volume or any other settings I have to closer to the TV. The TV hangs so much while shifting from Netflix to Hotstar or any other channel. After using Oneplus mobiles for years I expected better from OnePlus.I am using NOKIA TV in same price range it is alot better.",tv reception remote awfull half time trying change volume setting closer tv tv hang much shifting netflix hotstar channel using oneplus mobile year expected better oneplusi using nokia tv price range alot better,0.1388888888888889
422,"Great TV for the price, Been using it for two months now, updates have seem to resolved some issues, yet the TV freezing up sometimes still persist, but on the contrary the picture quality is just amazing, if you have a decent internet or a hd setup-up box it'll support dolby audio.",great tv price using two month update seem resolved issue yet tv freezing sometimes still persist contrary picture quality amazing decent internet hd setupup box itll support dolby audio,0.5222222222222223
423,"I'm happy with the tv, picture quality, sound quality and all the apps are great, if your getting this for someone who can't use smart features don't worry you can set default input on power on, and automatic power on when connected hdmi device is switched on.there are few things to note,1)you can't log in with your one plus account.2)too much lag in screen mirroring (OnePlus connect), screen mirroring is working only with OnePlus smart phone.Screen cast work with all smart phones.3) don't Get confused with the 50k tv , this one is not extremely slim, thickness is same as any TV you can get below 30k.",im happy tv picture quality sound quality apps great getting someone cant use smart feature dont worry set default input power automatic power connected hdmi device switched onthere thing note1you cant log one plus account2too much lag screen mirroring oneplus connect screen mirroring working oneplus smart phonescreen cast work smart phones3 dont get confused 50k tv one extremely slim thickness tv get 30k,0.2575396825396826
424,Very good tv . Picture clarity is superb. Sound quality isn't too good. Will need to add a sound bar. Alexa dot doesn't help in improving the sound quality. Instead using wireless bluetooth gives much better effect.,good tv picture clarity superb sound quality isnt good need add sound bar alexa dot doesnt help improving sound quality instead using wireless bluetooth give much better effect,0.5857142857142856
425,"Please do not go for this productPoor sound quality,  average picture quality, very bad remote, worst of the worst operating system.Despite of reporting all this issues related to software and sound quality none of the oneplus support team bother to call back and respond to the query. Its been a month now almost I have been following up with support team , via email , calls, app , twitter.the only response I got is I will get back to you within 48 hours but till today nobody has got back to me with any response.",please go productpoor sound quality average picture quality bad remote worst worst operating systemdespite reporting issue related software sound quality none oneplus support team bother call back respond query month almost following support team via email call app twitterthe response got get back within 48 hour till today nobody got back response,-0.17916666666666667
426,"The media could not be loaded.
                




   Actually I Bought the On Nov 13...and I Upgraded Normal setop Box To Hd settopBox after 5days...Since i Upgraded From normal to hdbox facing Those issue Screen Flickering,Lagging...Those and all...As I thought it would be becoz Of Weather problem As Nirav is Going And after few days Facing the same issue and i Kept service for settopbox they took the box for service and said there is nothing problem in the settop its Becoz of Tv...Problems facing of tv1.Hdmi port 1 screen flickering and lagging2.Hdmi port2 No Audio only VideoWhile we update apps on Playstore its keeps on Asking For agaian anad again4.ChromeCast lag..5.Its Keeps On Asking Retrieving Data When I Plugin Hdmi port 1..Since i kept for Replace they are saying return or replace window closed On 28 Nov...I am Just one day delay.I kept complaint on 30Nov And they are Saying Contact OneplusCare.....None Of the One plus Care Agent Contacted me And Assisting Me....living with a Fault Tv....Its Been 15 we Are Not Watching The TV...Veryy Bad Waste Of Money....I think Amazon Could Help me..My Concern is Provide Me A Replace...",medium could loaded actually bought nov 13and upgraded normal setop box hd settopbox 5dayssince upgraded normal hdbox facing issue screen flickeringlaggingthose allas thought would becoz weather problem nirav going day facing issue kept service settopbox took box service said nothing problem settop becoz tvproblems facing tv1hdmi port 1 screen flickering lagging2hdmi port2 audio videowhile update apps playstore keep asking agaian anad again4chromecast lag5its keep asking retrieving data plugin hdmi port 1since kept replace saying return replace window closed 28 novi one day delayi kept complaint 30nov saying contact onepluscarenone one plus care agent contacted assisting meliving fault tvits 15 watching tvveryy bad waste moneyi think amazon could help memy concern provide replace,-0.14285714285714282
427,"I brought the TV during Amazon Prime Sale, I have never expected such a cheap product from such a good brand, TV lags all the time, sometimes you have to press the on/off button 3-4 times to start the TV. Don't fall for the brand name, and If you really care about your moneh, stay away from Oneplus Tv.",brought tv amazon prime sale never expected cheap product good brand tv lag time sometimes press onoff button 34 time start tv dont fall brand name really care moneh stay away oneplus tv,0.33749999999999997
428,"It's been a week since I Have been using OnePlus TV, 32 inch.Here is my observation:Price, I had a very good offer with my Amex points and sale from Amazon.Picture quality I would 3.5 -4Picture Sound, 3Voice recognition 3.5Weight, it's just 3KG, very lite and hence very delicate.Boot process I felt bit slow, but manageable for an Android TV.Amazing Amazon Delivery and very quick installation. It appears for now a pretty smart buy for me.",week since using oneplus tv 32 inchhere observationprice good offer amex point sale amazonpicture quality would 35 4picture sound 3voice recognition 35weight 3kg lite hence delicateboot process felt bit slow manageable android tvamazing amazon delivery quick installation appears pretty smart buy,0.26626984126984127
429,"I would have given ZERO STARS if that was an option.  Worst dealer.  I had my first TV replaced since the same stopped functioning after just a day.  When I got the replacement, that too faltered to deceive.  There was no display at all.  If Amazon ties up with such kind of dealers, it is to their own peril.THE PRODYCT MAY BE A GOOD ONE BECUASE I HAVEN'T WATCHED IT EVEN FOR ONE WHOLE DAY.BUT WORST DEALER AND WORST EXPERIENCE EVER ON AMAZON.PLEASE DON'T BUY ANYTHING FROM THIS DEALER.  HE MAY BE PUSHING SOME USED, FAULTY PIECES INTO MARKET.REQUEST AMAZON TO BLACK THIS DEALER.",would given zero star option worst dealer first tv replaced since stopped functioning day got replacement faltered deceive display amazon tie kind dealer perilthe prodyct may good one becuase havent watched even one whole daybut worst dealer worst experience ever amazonplease dont buy anything dealer may pushing used faulty piece marketrequest amazon black dealer,-0.17708333333333334
430,It's a good tv at this price..,good tv price,0.7
431,"Picture quality is OK.  Sound quality is pathetic.  For a 43"" TV, inbuilt speakers are substanard and sound is breaking.  Though they claim Dolby, there is no effect of Dolby. I have been using OnePlus mobile for the past several years.  Expecting same quality, I purchased their TV also but got totally disappointed.  Never expected such an experience from a reputed brand like OnePlus.",picture quality ok sound quality pathetic 43 tv inbuilt speaker substanard sound breaking though claim dolby effect dolby using oneplus mobile past several year expecting quality purchased tv also got totally disappointed never expected experience reputed brand like oneplus,-0.08124999999999999
432,The television we got on 18th of this month.The installation team has not arrived to install my product and so I don't know the picture or sound or remote control quality.The scheduled installation date was on 26th of September.I've called the Amazon team thrice. I got a number from the costomer care and I called several Times through out the day's may be 30 plus Times. Once they attended the call and replied me that they will check and revert to me and then on no answering.So I'll give this negative review.I'm really fed up with this product and since 10 day's it's in the box. And now I don't want the crapy product.Vere vere very bad from the Amazon team.If the installation team has any problem they should respond to me. And I don't think even the Amazon is taking proper action. Really bad.,television got 18th monththe installation team arrived install product dont know picture sound remote control qualitythe scheduled installation date 26th septemberive called amazon team thrice got number costomer care called several time day may 30 plus time attended call replied check revert answeringso ill give negative reviewim really fed product since 10 day box dont want crapy productvere vere bad amazon teamif installation team problem respond dont think even amazon taking proper action really bad,-0.15999999999999998
433,No doubt Picture quality is really good but this TV has some issues. if You want a true review and complete details regarding cons then go and watch Techiebeez India Review of this TV on YouTube. Best channel for TV Reviews,doubt picture quality really good tv issue want true review complete detail regarding con go watch techiebeez india review tv youtube best channel tv review,0.5375
434,"Hardware specs are amazing for this product however the software is still in development. So sometimes it may not feel polished and some lags when opening or installing apps. Reboots helps reduce the lags, but until oneplus team manages better software you will be stuck with it. The good news is this is android so you may be able to install a custom rom for more polished experience.",hardware spec amazing product however software still development sometimes may feel polished lag opening installing apps reboots help reduce lag oneplus team manages better software stuck good news android may able install custom rom polished experience,0.575
435,It's ok but not as good the sound is not good but picture quality is good and its operating system is bit slow,ok good sound good picture quality good operating system bit slow,0.45
436,I'm purchase this TV march 12th delivered still running good but some times blootooth is not working properly and few days back automatically reset all settings....but picture quality is superb and,im purchase tv march 12th delivered still running good time blootooth working properly day back automatically reset settingsbut picture quality superb,0.425
437,"The television was delivered on time and installed by the team. However from the very next day we realised an issue that did not connect the tv to the internet directly and had to be set everytime it was switched on. 5 months, 5 technicians on, only response I hear is we are looking into. Absolutely disappointed with the service and product.",television delivered time installed team however next day realised issue connect tv internet directly set everytime switched 5 month 5 technician response hear looking absolutely disappointed service product,-0.21666666666666667
438,"I can't connect bloototh tv from my mobile.the Google assistant does not work.and the application oxygen play,one plus connect does not work.pls help me.otherwise I returned the TV .",cant connect bloototh tv mobilethe google assistant workand application oxygen playone plus connect workpls help meotherwise returned tv,0.0
439,"The media could not be loaded.
                




   Bought this TV on 2nd march 2021 and by 16th march I could find that half of the  TV screen has got  blurred. You can refer the below screenshots.19- March-2021As soon as i found the issue, I have scheduled an appointment with the DIGICARE services and warranty.The service was scheduled to 23rd march but, the technician didn’t show up and left my calls unattended.23-March-2021Reached the Amazon service centre and they assured me to get the issue fixed by the end of the day but, they didn’t show up too.and now i’m still waiting for the Technician to resolve the issue.25-March-2021Technician reached me and inspected the tv for any physical damages, no damages found and he confirmed  that this is due to defective screen of the One+ TV.",medium could loaded bought tv 2nd march 2021 16th march could find half tv screen got blurred refer screenshots19 march2021as soon found issue scheduled appointment digicare service warrantythe service scheduled 23rd march technician didnt show left call unattended23march2021reached amazon service centre assured get issue fixed end day didnt show tooand im still waiting technician resolve issue25march2021technician reached inspected tv physical damage damage found confirmed due defective screen one tv,0.029761904761904767
440,I ordered a oneplus tv 43 inch. But i got a different model no. That alos I found after installation. Even installation team also not excale this issue. Then I request for the exchange.after 3 times of follow ups and 10 days after we got  replacement. And again we are awaiting another 2.days for installation person. Don't know when it will be install. Surprisingly I want to tell u till we. Can't check the model no of the TV. Once installation person will come then only we can get the clarity on this. So frnds be careful while receiving the product. Compare with ur order details and delivery product.,ordered oneplus tv 43 inch got different model alos found installation even installation team also excale issue request exchangeafter 3 time follow ups 10 day got replacement awaiting another 2days installation person dont know install surprisingly want tell u till cant check model tv installation person come get clarity frnds careful receiving product compare ur order detail delivery product,0.19999999999999998
441,"Excellent value for money product...everything works great. No issues at all till now. Ignore negative reviews, you will not get such a good product in this amount. I will probably buy the 43 inch as well.",excellent value money producteverything work great issue till ignore negative review get good product amount probably buy 43 inch well,0.55
442,"Was excited about TV from OnePlus and was eager to buy one. Bought the OnePlus TV assuming that it would have certain quality standards. This TV turned out to be a bad purchase. Within 3 hours of watching the TV, noticed black patches in white screen across the panel. Have attached the pic. Called up AZ customer care and they confirmed that this is an issue.  This was my worst TV buying experience..pitchure quality was the worst ! Never OnePlus TV !",excited tv oneplus eager buy one bought oneplus tv assuming would certain quality standard tv turned bad purchase within 3 hour watching tv noticed black patch white screen across panel attached pic called az customer care confirmed issue worst tv buying experiencepitchure quality worst never oneplus tv,-0.20859788359788356
443,"I bought this TV on a sale for 23k after applying bank discounts. Initially thought Oneplus would not compromise on the quality part but then after seeing the quality of the picture and smart features, I have to certainly change my mind. The so called android device is too slow and sometimes it just gets hanged. The quality of the picture is average and this was very disappointing from Oneplus. Overall an okay type TV.",bought tv sale 23k applying bank discount initially thought oneplus would compromise quality part seeing quality picture smart feature certainly change mind called android device slow sometimes get hanged quality picture average disappointing oneplus overall okay type tv,-0.01517857142857143
444,Did not expected this from OnePlus!!!Reviewed in India on 18th May 2021Size name: 32 inchesProblems with OnePlus Tv 32Y1:(observed in few hours of use)Pros : 1. Picture quality is undoubtedly good.2.Sound is fine enough for a closed room.Cons :1. Lags too much .2. Some times restarts automatically .3. While watching YouTube screen and sound disappears for 2 to 3 secs.4.power on and off is also tricky.5. Some time disconnects from wifi and reconnect by its ownMaybe in later updates they provide some fix for all these issues.,expected oneplusreviewed india 18th may 2021size name 32 inchesproblems oneplus tv 32y1observed hour usepros 1 picture quality undoubtedly good2sound fine enough closed roomcons 1 lag much 2 time restarts automatically 3 watching youtube screen sound disappears 2 3 secs4power also tricky5 time disconnect wifi reconnect ownmaybe later update provide fix issue,0.11666666666666667
445,"Review after one week, product performance is average .. picture quality is good, but over all performce not as MI tv.Better go to MI ..",review one week product performance average picture quality good performce mi tvbetter go mi,0.27499999999999997
446,Memory is only 4 gbBefore finishing installation update for 1 gb was thereIn chromecast there is a delay in video with audioThere is slight delay in all the time,memory 4 gbbefore finishing installation update 1 gb therein chromecast delay video audiothere slight delay time,-0.16666666666666666
447,"Being a hard-core OnePlus brand, it very hard to digest the worst quality TV supplied by OnePlus. The producy delivered to me is a faulty one with defective display pannel. It's only showing lack of quality assurance by the brand which is known for providing quality products within the reach of common people. I hope OnePlus will seriously listen to these issue in future and take all the steps to recitlfy the problems in their system.",hardcore oneplus brand hard digest worst quality tv supplied oneplus producy delivered faulty one defective display pannel showing lack quality assurance brand known providing quality product within reach common people hope oneplus seriously listen issue future take step recitlfy problem system,-0.385
448,"After a week's analysis, I have placed an order for the OnePlus TV on Amazon. The delivery person was good enough to install and provided the Demo with very much patience. TV was working fine for that Day.!The problem started the next day. Though my home WiFi is connected to the TV, it is not allowing YouTube to play and not allowing my mobile casting. I have restarted TV many times and in vain.Later, I have complained to Amazon and they arranged a technician to my home and he agreed that there is an issue with the TV and suggested having a replacement.",week analysis placed order oneplus tv amazon delivery person good enough install provided demo much patience tv working fine daythe problem started next day though home wifi connected tv allowing youtube play allowing mobile casting restarted tv many time vainlater complained amazon arranged technician home agreed issue tv suggested replacement,0.21666666666666665
449,"In just 3 months of using, that screen started to get some lines, later in jus 5 days it went completely blank, seller is refusing to repair it in warrenty, very poor service by the seller. Will update the review if Amazon helps me resolve this issue. When things like this happen, you really lose faith in online purchasing of such items.",3 month using screen started get line later jus 5 day went completely blank seller refusing repair warrenty poor service seller update review amazon help resolve issue thing like happen really lose faith online purchasing item,-0.05
450,"Amazon Delivery and product was excellent. My last TV was ordered from Flipkart and prior to that from Reliance digital. In both cases the technician was assigned within 30 minutes post Delivery. Here I had to wait for another day for installation which means I lost 2 days. Technician called and told me that I will have to remove the old wall mountable bracket myself as if he does it, that will waste his time. I had to call my contractor as I did not have the tools. Luckily I was at home. If my aged mother was alone she would panic. Never experienced such service in the past.",amazon delivery product excellent last tv ordered flipkart prior reliance digital case technician assigned within 30 minute post delivery wait another day installation mean lost 2 day technician called told remove old wall mountable bracket waste time call contractor tool luckily home aged mother alone would panic never experienced service past,0.015530303030303016
451,"Worst sound quality, plus worst bluetooth, plus worst Chromecast, plus lagging and hanging issue, plus displays scan channel page without any reason.",worst sound quality plus worst bluetooth plus worst chromecast plus lagging hanging issue plus display scan channel page without reason,-0.65
452,Good but some issues .1. Remote sensor is not good.2 when connect with other device there is difference between audio& video.3.on & off automatically.4.sound quality is not good.But how much we expect in 13000/-,good issue 1 remote sensor good2 connect device difference audio video3on automatically4sound quality goodbut much expect 13000,0.26666666666666666
453,"The media could not be loaded.
                




   I chosen the product keeping one plus mobile performance and reputation in mind but since the day the product delivered nothing matched with the quality.There was a free installation service with the product cart, but no one turned up till date.Sound quality and picture quality is not maching the compitition.Now hanging issue is increasing day by day. Don't know what is fate of this product ahead.",medium could loaded chosen product keeping one plus mobile performance reputation mind since day product delivered nothing matched qualitythere free installation service product cart one turned till datesound quality picture quality maching compititionnow hanging issue increasing day day dont know fate product ahead,0.4
